problem,candidate_vertex_graph1,revealed_vertex_graph2,baseline_h0_accuracy,baseline_final_unseeded_accuracy,outcome_h0_accuracy,outcome_final_unseeded_accuracy,outcome_final_all_accuracy,outcome_accuracy_improvement,outcome_success,sgm_runtime_seconds,sgm_n_iter,sgm_converged,sgm_objective_score
sparse_er,83,71,0.0684931506849315,0.3321917808219178,0.06529209621993128,0.23711340206185566,0.26,-0.09507837876006214,False,0.1859551250236109,19,True,832.0
sparse_er,84,295,0.0684931506849315,0.3321917808219178,0.061855670103092786,0.48109965635738833,0.49666666666666665,0.14890787553547052,False,0.2881061660591513,30,False,988.0
sparse_er,85,178,0.0684931506849315,0.3321917808219178,0.07216494845360824,0.8213058419243986,0.8266666666666667,0.4891140611024808,False,0.28733129194006324,30,False,1260.0
sparse_er,86,242,0.0684931506849315,0.3321917808219178,0.07903780068728522,1.0,1.0,0.6678082191780822,True,0.21984050003811717,23,True,1560.0
sparse_er,87,249,0.0684931506849315,0.3321917808219178,0.061855670103092786,0.17869415807560138,0.20333333333333334,-0.15349762274631643,False,0.21260487497784197,22,True,828.0
sparse_er,88,60,0.0684931506849315,0.3321917808219178,0.07560137457044673,1.0,1.0,0.6678082191780822,True,0.21909766597673297,23,True,1560.0
sparse_er,89,168,0.0684931506849315,0.3321917808219178,0.07903780068728522,1.0,1.0,0.6678082191780822,True,0.2627046669367701,25,True,1560.0
sparse_er,90,206,0.0684931506849315,0.3321917808219178,0.07903780068728522,0.993127147766323,0.9933333333333333,0.6609353669444052,True,0.15741691598668694,16,True,1560.0
sparse_er,91,231,0.0684931506849315,0.3321917808219178,0.06529209621993128,0.07560137457044673,0.10333333333333333,-0.25659040625147106,False,0.22213270794600248,23,True,782.0
sparse_er,92,215,0.0684931506849315,0.3321917808219178,0.06872852233676977,0.993127147766323,0.9933333333333333,0.6609353669444052,True,0.18348050001077354,19,True,1560.0
sparse_er,93,13,0.0684931506849315,0.3321917808219178,0.07560137457044673,0.14776632302405499,0.17333333333333334,-0.18442545779786282,False,0.20651216700207442,20,True,812.0
sparse_er,94,281,0.0684931506849315,0.3321917808219178,0.06529209621993128,0.21649484536082475,0.24,-0.11569693546109305,False,0.27001258300151676,28,True,856.0
sparse_er,95,218,0.0684931506849315,0.3321917808219178,0.06872852233676977,1.0,1.0,0.6678082191780822,True,0.22809037496335804,24,True,1560.0
sparse_er,96,127,0.0684931506849315,0.3321917808219178,0.06872852233676977,0.1718213058419244,0.19666666666666666,-0.1603704749799934,False,0.2748404999729246,29,True,838.0
sparse_er,97,4,0.0684931506849315,0.3321917808219178,0.06872852233676977,0.2852233676975945,0.30666666666666664,-0.046968413124323316,False,0.2890342080499977,30,False,864.0
sparse_er,98,239,0.0684931506849315,0.3321917808219178,0.06872852233676977,0.993127147766323,0.9933333333333333,0.6609353669444052,True,0.2749391250545159,27,True,1560.0
