problem,candidate_vertex_graph1,revealed_vertex_graph2,baseline_h0_accuracy,baseline_final_unseeded_accuracy,outcome_h0_accuracy,outcome_final_unseeded_accuracy,outcome_final_all_accuracy,outcome_accuracy_improvement,outcome_success,sgm_runtime_seconds,sgm_n_iter,sgm_converged,sgm_objective_score
paper,130,242,0.08391608391608392,0.4090909090909091,0.0912280701754386,0.9719298245614035,0.9733333333333334,0.5628389154704945,True,0.21502654207870364,23,True,1248.0
paper,131,252,0.08391608391608392,0.4090909090909091,0.08421052631578947,0.3298245614035088,0.36333333333333334,-0.07926634768740032,False,0.24708779098000377,26,True,854.0
paper,132,7,0.08391608391608392,0.4090909090909091,0.08421052631578947,0.9649122807017544,0.9666666666666667,0.5558213716108453,True,0.3608119999989867,30,False,1234.0
paper,133,233,0.08391608391608392,0.4090909090909091,0.08421052631578947,0.9789473684210527,0.98,0.5698564593301436,True,0.2987483750330284,27,True,1252.0
paper,134,53,0.08391608391608392,0.4090909090909091,0.09473684210526316,0.7929824561403509,0.8033333333333333,0.3838915470494418,False,0.2805779998889193,30,False,1092.0
paper,135,111,0.08391608391608392,0.4090909090909091,0.08421052631578947,0.3333333333333333,0.36666666666666664,-0.0757575757575758,False,0.19986912503372878,21,True,840.0
paper,136,186,0.08391608391608392,0.4090909090909091,0.10175438596491228,0.9789473684210527,0.98,0.5698564593301436,True,0.19726195791736245,21,True,1252.0
paper,137,275,0.08391608391608392,0.4090909090909091,0.11228070175438597,0.9859649122807017,0.9866666666666667,0.5768740031897925,True,0.27660079195629805,30,False,1252.0
paper,138,100,0.08391608391608392,0.4090909090909091,0.09473684210526316,0.2912280701754386,0.32666666666666666,-0.1178628389154705,False,0.20864295901264995,22,True,828.0
paper,139,27,0.08391608391608392,0.4090909090909091,0.10877192982456141,0.7789473684210526,0.79,0.3698564593301435,False,0.27872199995908886,30,False,1084.0
paper,140,224,0.08391608391608392,0.4090909090909091,0.0912280701754386,0.9754385964912281,0.9766666666666667,0.566347687400319,True,0.2770412090467289,30,True,1252.0
paper,141,246,0.08391608391608392,0.4090909090909091,0.0912280701754386,0.5298245614035088,0.5533333333333333,0.12073365231259964,False,0.28079445904586464,30,False,930.0
paper,142,157,0.08391608391608392,0.4090909090909091,0.09824561403508772,0.9859649122807017,0.9866666666666667,0.5768740031897925,True,0.27472541690804064,30,False,1252.0
paper,143,145,0.08391608391608392,0.4090909090909091,0.08421052631578947,0.22105263157894736,0.26,-0.18803827751196175,False,0.20880129106808454,21,True,792.0
paper,144,102,0.08391608391608392,0.4090909090909091,0.08421052631578947,0.3157894736842105,0.35,-0.09330143540669861,False,0.2820666669867933,30,False,862.0
